Unnamed: 0,Species,Country.of.Origin,Farm.Name,Company,Region,Producer,Grading.Date,Owner.1,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Total.Cup.Points,Moisture,Color
1185,Arabica,Honduras,la bendicion,coffee planet corporation s.a,ocotepeque,Jorge Alfredo Pinto,"July 27th, 2017",Janny Marlith Torres,Washed / Wet,7.58,7.0,6.75,6.92,7.0,6.92,10.0,10.0,10.0,79.17,0.11,Green
1186,Arabica,Guatemala,chapultepec,"unex guatemala, s.a.",occidente,CHAPULTEPEC,"May 23rd, 2016",Juan Luis Alvarado Romero,Washed / Wet,7.08,7.0,6.92,7.42,7.0,6.92,10.0,10.0,10.0,79.17,0.11,Green
1187,Arabica,Guatemala,el chile,mercon guatemala s.a.,nuevo oriente,OVIDIO CARDONA,"June 30th, 2015",Juan Luis Alvarado Romero,Washed / Wet,7.25,7.17,6.75,7.25,7.0,6.92,10.0,10.0,10.0,79.17,0.11,Green
1188,Arabica,Costa Rica,,s&d coffee and tea,san rafael,,"December 10th, 2013",Brent Hall,Washed / Wet,7.17,7.42,7.5,8.0,7.25,7.83,10.0,10.0,6.67,79.17,0.1,None
1189,Arabica,Mexico,la tejeria,cafeorganico.mx,zaragoza itundujia,HILARIO GARCÍA SANDOVAL,"September 13th, 2012",ISRAEL EDUARDO PAZ GARCIA,Washed / Wet,7.25,7.08,6.92,7.08,7.17,7.17,9.33,10.0,10.0,79.17,0.14,None
1190,Arabica,Mexico,el delirio,,yajalon,SOCIEADAD COOPERATIVA INDUSTRIAL CAFES YAJALON S. C. L.,"August 30th, 2012",JULIO CESAR ROBLES FLORES,Washed / Wet,7.17,6.92,6.92,7.08,7.17,7.0,10.0,10.0,10.0,79.17,0.14,Green
1191,Arabica,Mexico,various,,"pluma hidalogo, oaxaca",Various smallholders,"April 9th, 2010",Masamichi Hiroike,,6.75,6.75,6.83,7.25,7.58,7.08,10.0,10.0,10.0,79.17,0.01,
1192,Arabica,Guatemala,las merceditas,"unex guatemala, s.a.",san marcos,ANGEL DE LEON,"August 23rd, 2017",Juan Luis Alvarado Romero,Washed / Wet,7.58,7.67,7.42,7.42,7.67,7.67,8.67,8.67,8.67,79.08,0.1,Green
1193,Arabica,United States (Puerto Rico),hacienda caracolillo,"hacienda alto grande, llc.",yauco region,Hacienda Alto Grande,"June 9th, 2014",German Negron,Washed / Wet,7.42,7.08,6.75,7.33,7.33,6.92,10.0,9.33,10.0,79.08,0.13,Green
1194,Arabica,Mexico,huanacaxtle,cafeorganico.mx,zaragoza itundujia,GUADALUPE HERAS HERNANDEZ,"September 13th, 2012",ISRAEL EDUARDO PAZ GARCIA,Washed / Wet,7.33,7.0,6.92,7.25,7.33,7.08,9.33,10.0,10.0,79.08,0.16,None
1195,Arabica,Mexico,las palmas,productores e industrializadores de café orgánico la fe s.c. de r.l.,tlacuilotepec,JUANA RODRIGUEZ GUTIERREZ,"September 12th, 2012",JUANA RODRIGUEZ GUTIERREZ,Washed / Wet,7.25,7.08,6.75,7.33,7.42,7.0,9.33,10.0,10.0,79.08,0.11,Green
1196,Arabica,Mexico,el desmoronado,,talpa de allende,BALBINO RAMIREZ FLORES,"July 3rd, 2012",BALBINO RAMIREZ FLORES,Washed / Wet,7.17,7.25,7.25,7.17,7.25,7.08,9.33,9.33,10.0,79.08,0.1,Bluish-Green
1197,Arabica,,,,,,"March 1st, 2011",Racafe & Cia S.C.A,,6.75,6.75,6.42,6.83,7.58,7.5,10.0,10.0,10.0,79.08,0.1,
1198,Arabica,Guatemala,various,outspan guatemala s.a.,oriente,Varios,"September 11th, 2014",Juan Luis Alvarado Romero,Washed / Wet,7.33,7.17,6.58,7.42,7.08,6.83,10.0,10.0,10.0,79.0,0.12,Green
1199,Arabica,Honduras,various,cafes finos de exportacion s de r.l.,intibuca,Cooperativa Coaquil,"April 26th, 2014",CAFES FINOS DE EXPORTACION S DE R.L.,Washed / Wet,7.0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,79.0,0.11,Green
1200,Arabica,Peru,,sustainable harvest,san ignacio,Frontera,"January 8th, 2013",Sustainable Harvest Coffee,Washed / Wet,7.67,7.17,7.08,7.25,8.0,7.5,8.67,9.33,9.33,79.0,0.0,
1201,Arabica,Mexico,,café monteabuelo s.a. de c.v.,"iliatenco, guerrero",GONZALO DE AQUINO FLORES,"September 17th, 2012",GONZALO DE AQUINO FLORES,Natural / Dry,6.75,7.08,6.67,7.25,7.17,7.08,10.0,10.0,10.0,79.0,0.12,None
1202,Arabica,Mexico,el sauce,cafeorganico.mx,zaragoza itundujia,JUAN CRUZ RIAÑO,"September 12th, 2012",ISRAEL EDUARDO PAZ GARCIA,Semi-washed / Semi-pulped,7.5,7.17,6.92,7.5,7.25,7.0,8.67,10.0,10.0,79.0,0.14,Green
1203,Arabica,Mexico,pico del oro,café pico de loro,amatenango de la frontera,JUAN AVENAMAR RODRIGUEZ FUNEZ,"August 30th, 2012",JUAN AVENAMAR RODRIGUEZ FUNEZ,Washed / Wet,7.17,6.83,6.83,7.25,7.17,6.92,10.0,10.0,10.0,79.0,0.14,Green
1204,Arabica,Mexico,santa teresa,ecomtrading,"la concordia, chiapas",AGROINDUSTRIAS UNIDAS DE MEXICO SA DE CV,"March 12th, 2013",ALFREDO BOJALIL,Washed / Wet,7.33,7.0,6.75,7.08,7.17,7.25,9.33,10.0,10.0,78.92,0.12,Green
1205,Arabica,Mexico,la pandora,cafeorganico.mx,zaragoza itundujia,LUISA ZUÑIGA GARCÍA,"September 17th, 2012",ISRAEL EDUARDO PAZ GARCIA,Washed / Wet,7.5,7.0,6.92,7.08,6.92,6.75,10.0,10.0,10.0,78.92,0.16,None
1206,Arabica,Nicaragua,finca las marías,exportadora atlantic s.a,jalapa,Teófilo Narváez,"May 22nd, 2017","Exportadora Atlantic, S.A.",Other,7.17,7.0,6.92,7.0,7.0,7.0,10.0,10.0,10.0,78.83,0.1,Green
1207,Arabica,United States (Hawaii),,kona pacific farmers cooperative,kona,,"January 17th, 2014",Eileen Koyanagi,Natural / Dry,7.5,6.92,6.92,7.25,7.58,7.42,9.33,9.33,9.33,78.75,0.12,Green
1208,Arabica,Guatemala,la castellana,"unex guatemala, s.a.",oriente,AGRIPEC DE LA VEGA Y CIA.,"July 5th, 2013",Juan Luis Alvarado Romero,Washed / Wet,7.33,7.08,6.33,7.25,7.0,7.0,10.0,10.0,10.0,78.75,0.12,Green
1209,Arabica,Mexico,"la patrona, el trebol, la cadena",empagri s.p.r. de r.l. de c.v.,veracruz,"JOSE VAZQUEZ CANTON, JOSE ANTONIO JIMENEZ GONZALEZ, IRENEO GARCIA VALDIVIA","August 1st, 2012",OCTAVIO AUGUSTO DIAZ TREJO,Washed / Wet,7.25,6.83,6.83,7.0,7.17,7.0,10.0,10.0,10.0,78.75,0.14,Green
1210,Arabica,Mexico,el tesoro,,veracruz,DAMASO MARTINEZ PEREZ,"July 16th, 2012",DAMASO MARTINEZ PEREZ,Semi-washed / Semi-pulped,7.25,7.33,7.17,7.25,7.08,7.0,8.67,10.0,10.0,78.75,0.14,None
1211,Arabica,Mexico,los encinos,,"ohuapan, tlaltetela","PEDRO HERRERA GUZMAN, AURELIO GABRIEL HERNANDEZ ,MARIA DE LOURDES DERISTAIN TRESS","June 6th, 2012","PRODUCTORES DE ESPECIALIDAD EMILIANO ZAPEATA, SPR.",Washed / Wet,7.67,7.17,6.83,7.33,7.58,7.17,9.33,10.0,8.67,78.75,0.12,
1212,Arabica,China,alicia's farm,yunnan louis herbs r& d center,yunnan,Yunnan Louis Herbs R&D Center,"April 26th, 2014",Adam Ciruli Ye,Washed / Wet,7.0,6.92,6.83,7.17,7.17,7.17,10.0,10.0,9.33,78.67,0.0,Green
1213,Arabica,Mexico,los pinos,,yecuatla,JUAN GARCIA HERNANDEZ,"September 17th, 2012",JUAN GARCIA HERNANDEZ,Washed / Wet,6.92,6.92,6.67,7.25,7.17,6.92,10.0,10.0,10.0,78.67,0.13,None
1214,Arabica,Nicaragua,los saltarines,exportadora atlantic s.a,nueva segovia,ADONIS JOSE ORTEZ BELTRAN,"February 17th, 2016","Exportadora Atlantic, S.A.",,7.08,7.0,6.75,6.83,7.08,6.92,10.0,10.0,10.0,78.58,0.1,Green
1215,Arabica,Nicaragua,,exportadora atlantic s.a,,,"March 28th, 2015","Exportadora Atlantic, S.A.",Natural / Dry,6.83,7.08,6.92,6.75,7.25,7.08,10.0,10.0,10.0,78.58,0.11,Green
1216,Arabica,Guatemala,various,outspan guatemala s.a.,oriente,VARIOS,"September 4th, 2014",Juan Luis Alvarado Romero,Washed / Wet,7.33,7.17,6.92,7.58,7.25,7.17,8.67,9.33,10.0,78.58,0.12,Green
1217,Arabica,Taiwan,kan tou mountain coffee 崁頭山咖啡館,"red on tree co., ltd.","dongshan dist., tainan city 臺南市東山區",GUO JIUN HUNG 郭俊宏 & TSENG RU FENG 曾如楓,"July 22nd, 2014","Lin, Che-Hao Krude 林哲豪",Washed / Wet,6.83,6.75,7.17,7.25,7.0,6.92,10.0,10.0,10.0,78.58,0.1,Green
1218,Arabica,Mexico,grapos el porvenir,ecomtrading,tapachula,EPIFANIO GARCIA DE MIGUEL,"July 26th, 2012",ALFREDO BOJALIL,Washed / Wet,7.0,7.0,6.75,7.33,6.92,6.92,10.0,10.0,10.0,78.58,0.13,Green
1219,Arabica,Mexico,cofradia,organizaciones de productores de cafe colimense sa de cv,cofradia de suchitlan,"J. CARMEN GUZMAN CONCEPCION, IGNACIO RAMIREZ BARAJAS, DIONICIO GARCIA RAMIREZ","July 2nd, 2012",ORGANIZACIONES DE PRODUCTORES DE CAFE COLIMENSE,Washed / Wet,7.92,7.58,7.58,7.92,7.92,7.5,8.0,6.67,10.0,78.58,0.1,
1220,Arabica,United States (Hawaii),kona farms,,kona,,"June 21st, 2011",Kona Pacific Farmers Cooperative,,7.92,6.83,7.08,7.42,6.75,7.33,8.67,9.33,10.0,78.58,0.0,
1221,Arabica,Mexico,various,unión de ejidos san fernando,"sierra, chiapas",Various small producers,"April 26th, 2014",Kurt Kappeli,Washed / Wet,7.25,6.75,6.92,6.92,7.25,7.58,9.33,9.33,10.0,78.5,0.0,Green
1222,Arabica,Mexico,finca sego,villa talea café,villa talea de castro,REYNALDO OLIVERA RIOS,"September 14th, 2012",ROSARIO MIGUEL HERNANDEZ,Washed / Wet,7.08,6.83,6.83,7.0,7.0,6.92,10.0,10.0,10.0,78.5,0.12,None
1223,Arabica,Mexico,cerca de los angeles,,los angeles,FRANCISCO RUIZ NUÑEZ,"July 26th, 2012",FRANCISCO RUIZ NUNEZ,Washed / Wet,7.25,7.17,7.0,6.83,7.58,7.08,8.67,10.0,10.0,78.5,0.13,Green
1224,Arabica,Brazil,santa maria,bourbon specialty coffees,monte carmelo,Manoel Cardoso and Galileo Cardoso,"December 16th, 2014",BOURBON SPECIALTY COFFEES,Natural / Dry,6.83,7.0,6.92,7.08,6.92,6.83,10.0,10.0,10.0,78.42,0.12,Green
1225,Arabica,Mexico,el naranjo,cafeorganico.mx,zaragoza itundujia,LAMBERTO JOSÉ GARCÍA,"September 14th, 2012",ISRAEL EDUARDO PAZ GARCIA,Washed / Wet,7.58,7.17,7.0,7.17,7.33,7.0,8.0,10.0,10.0,78.42,0.14,None
1226,Arabica,United States (Hawaii),,kona pacific farmers cooperative,kona,,"March 19th, 2014",Eileen Koyanagi,Natural / Dry,7.5,7.75,7.58,7.83,7.92,7.92,7.33,8.0,8.67,78.33,0.1,Bluish-Green
1227,Arabica,Guatemala,various,outspan guatemala s.a.,oriente,VARIOS,"February 27th, 2014",Juan Luis Alvarado Romero,Washed / Wet,7.17,6.5,6.67,7.0,7.17,7.17,10.0,10.0,10.0,78.33,0.1,Green
1228,Arabica,Guatemala,el sacramento,"unex guatemala, s.a.",oriente,LUIS RODRIGUEZ,"February 7th, 2013",Juan Luis Alvarado Romero,Washed / Wet,7.17,7.17,6.5,7.17,7.0,6.83,10.0,10.0,10.0,78.33,0.11,Green
1229,Arabica,Mexico,llano hermoso,asociación agricola local de productores de café de huautla de jimenez        ,"xochitonalco, huautla        ",PABLO CERVANTES MORELOS        ,"September 11th, 2012",PABLO CERVANTES MORELOS        ,Natural / Dry,7.25,7.25,7.0,7.5,7.33,7.42,8.0,9.33,10.0,78.33,0.13,Green
1230,Arabica,Guatemala,conquista / morito,"unex guatemala, s.a.",oriente,Conquista/ Morito,"January 13th, 2012",Juan Luis Alvarado Romero,Washed / Wet,7.17,6.08,6.17,7.25,7.33,7.33,10.0,10.0,10.0,78.33,0.11,Green
1231,Arabica,United States (Hawaii),,kona pacific farmers cooperative,kona,,"January 20th, 2015",Eileen Koyanagi,Natural / Dry,7.5,7.5,7.33,7.58,7.5,7.42,8.67,8.67,8.67,78.25,0.11,Green
1232,Arabica,United States (Hawaii),,kona pacific farmers cooperative,kona,,"May 24th, 2012",Kona Pacific Farmers Cooperative,Natural / Dry,7.42,7.33,7.33,7.5,7.67,7.75,8.0,8.67,9.33,78.25,0.11,Green
1233,Arabica,Indonesia,various,pt. shriya artha nusantara,ijen,vary farms,"July 18th, 2017",SanJava Coffee,Washed / Wet,6.92,6.83,6.92,6.92,6.92,6.83,10.0,10.0,10.0,78.17,0.13,
1234,Arabica,Mexico,,,cordoba,CONSUELO GONZALEZ GOMEZ,"July 11th, 2012",GUSTAVO AMIEVA GONZALEZ,Washed / Wet,7.08,6.83,6.67,7.25,7.25,6.92,10.0,9.33,10.0,78.08,0.11,Green
1235,Arabica,Taiwan,大鋤花間 (hoe vs. flower coffee farm),taiwan coffee laboratory,"台南市東山區( dongshan dist., tainan city)","林俊吉( Lin, Chun-Chi)","June 6th, 2017","Lin, Che-Hao Krude 林哲豪",Washed / Wet,7.5,7.08,7.33,7.17,7.5,7.5,6.67,10.0,10.0,78.0,0.0,Green
1236,Arabica,Honduras,various,cafes finos de exportacion s de r.l.,intibuca,Cooperativa Coaquil,"May 15th, 2014",CAFES FINOS DE EXPORTACION S DE R.L.,Natural / Dry,6.83,7.0,6.67,7.0,7.0,6.83,10.0,10.0,10.0,78.0,0.11,Green
1237,Arabica,United States (Hawaii),,kona pacific farmers cooperative,kona,,"March 18th, 2014",Eileen Koyanagi,Natural / Dry,7.58,7.33,7.5,7.42,7.5,7.33,8.0,8.67,9.33,78.0,0.12,Green
1238,Arabica,Guatemala,various,outspan guatemala s.a.,oriente,VARIOS,"February 7th, 2014",Juan Luis Alvarado Romero,Washed / Wet,7.42,7.25,6.83,7.33,7.0,6.92,9.33,9.33,9.33,78.0,0.1,Green
1239,Arabica,China,hani,greenhouse coffee china,yunnan,GreenHouse Coffee,"September 5th, 2013",Samuel Eli Gurel,Washed / Wet,7.33,7.17,6.92,7.08,7.33,7.0,9.33,9.33,9.33,78.0,0.1,Green
1240,Arabica,Guatemala,la union monte verde,"unex guatemala, s.a.",oriente,"AGRICOLA MONTE VERDE, S.A.","April 29th, 2013",Juan Luis Alvarado Romero,Washed / Wet,7.0,6.83,6.83,7.17,6.67,6.83,10.0,10.0,10.0,78.0,0.11,Green
1241,Arabica,Mexico,finca la fortuna,industrializadora de kaffee andes s.a. de c.v.,"motozintla, chiapas",MARIO GARCÍA,"September 11th, 2012",ALEJANDRO GARCIA PALACIOS,Washed / Wet,7.25,7.33,7.0,7.0,7.25,7.08,10.0,10.0,8.0,78.0,0.12,Green
1242,Arabica,Colombia,,,,,"December 1st, 2011",Mao-Heng Chu,,7.42,7.17,7.0,7.17,7.67,7.17,8.67,9.33,9.33,78.0,0.1,Green
1243,Arabica,Costa Rica,several,santa laura exportadora de cafe s.l.e.c. s.a.,occidental,Beneficio la Eva S.A.,"February 3rd, 2015",Santa Laura Exportadora de Cafe S.L.E.C. S.A.,Washed / Wet,7.5,7.25,7.42,7.0,7.08,6.83,8.67,9.33,10.0,77.92,0.12,Green
1244,Arabica,Mexico,el regadito,,petatlan,GUSTAVO ABARCA SOLIS,"July 26th, 2012",GUSTAVO ABARCA SOLIS,Washed / Wet,7.42,7.25,7.0,7.0,7.25,7.08,8.0,10.0,10.0,77.92,0.11,Green
1245,Arabica,Guatemala,conquista / morito,"unex guatemala, s.a.",oriente,Conquista/ Morito,"January 13th, 2012",Juan Luis Alvarado Romero,Washed / Wet,7.17,6.17,6.17,7.08,7.33,6.83,10.0,10.0,10.0,77.92,0.11,Green
1246,Arabica,Nicaragua,el brigadum - la coronela,"beneficiadora norteña de cafe, s. a. (bencafe)",jinotega,MARCIO ALBERTO RIVERA CASTELLON,"February 29th, 2016","BENCAFE, S. A.",,7.42,7.0,7.0,7.17,7.08,7.0,9.33,8.67,10.0,77.83,0.1,Bluish-Green
1247,Arabica,Brazil,,green mountain coffee,,,"August 25th, 2014",Cafe Politico,Washed / Wet,7.0,6.75,6.67,6.83,7.08,6.83,10.0,10.0,10.0,77.83,0.11,
1248,Arabica,Guatemala,el sacramento,"unex guatemala, s.a.",oriente,LUIS RODRIGUEZ,"February 7th, 2013",Juan Luis Alvarado Romero,Washed / Wet,7.0,6.83,6.67,7.17,6.83,6.83,10.0,10.0,10.0,77.83,0.11,Green
1249,Arabica,Taiwan,"dongshan gaoyuan village chief manor coffee tainan, taiwan 台灣台南東山高原村長莊園咖啡","red on tree co., ltd.","dongshan dist., tainan city 臺南市東山區",Chen Shuei Lian 陳水連,"May 29th, 2013","Lin, Che-Hao Krude 林哲豪",Washed / Wet,7.17,6.75,6.58,7.33,7.33,7.17,9.33,9.33,10.0,77.67,0.11,Bluish-Green
1250,Arabica,United States (Hawaii),,kona pacific farmers cooperative,kona,,"May 3rd, 2013",Kona Pacific Farmers Cooperative,Natural / Dry,7.58,7.67,7.58,7.67,7.42,7.42,9.33,9.33,6.0,77.58,0.12,Green
1251,Arabica,Mexico,rancho los laureles,,coatepec,RUBRIA OCHOA BELLO,"September 17th, 2012",STEPHANY ESCAMILLA FEMAT,Washed / Wet,7.17,6.75,6.58,6.75,6.83,6.75,10.0,10.0,10.0,77.5,0.13,Green
1252,Arabica,Guatemala,la esperanza y anexos,"unex guatemala, s.a.",oriente,MARGARITA DE NUYENS Y/O CARLOS NUYENS,"January 29th, 2013",Juan Luis Alvarado Romero,Washed / Wet,7.08,6.92,6.33,7.0,6.92,7.0,10.0,10.0,10.0,77.42,0.11,Green
1253,Arabica,Brazil,fazenda capoeirnha,ipanema coffees,south of minas,Ipanema Agricola S.A,"October 20th, 2017",Ipanema Coffees,Natural / Dry,7.5,7.33,7.42,7.58,7.58,6.92,8.0,8.0,10.0,77.33,0.0,Green
1254,Arabica,Guatemala,various,outspan guatemala s.a.,oriente,VARIOS,"April 8th, 2014",Juan Luis Alvarado Romero,Washed / Wet,7.33,7.0,6.83,7.17,7.17,7.17,9.33,9.33,9.33,77.33,0.1,Green
1255,Arabica,Mexico,el naranjo,cafeorganico.mx,zaragoza itundujia,AQUILINO GARCÍA RIAÑO,"September 13th, 2012",ISRAEL EDUARDO PAZ GARCIA,Washed / Wet,7.33,7.0,6.67,7.0,6.92,6.92,9.33,9.33,10.0,77.33,0.15,None
1256,Arabica,Haiti,mixed,haiti coffee,"dondon, haiti",Mixed,"May 5th, 2014",Myriam Kaplan-Pasternak,Washed / Wet,6.83,6.83,6.83,6.75,6.92,6.92,9.33,10.0,10.0,77.25,0.1,
1257,Arabica,United States (Hawaii),,kona pacific farmers cooperative,kona,Kona Pacific Farmers Cooperative,"January 27th, 2014",Eileen Koyanagi,Natural / Dry,7.08,6.92,6.83,6.67,7.58,7.42,8.67,9.33,10.0,77.25,0.12,Green
1258,Arabica,Mexico,finca los andes,industrializadora de kaffee andes s.a. de c.v.,"motozintla, chiapas",ALEJANDRO GARCÍA PALACIOS,"September 11th, 2012",ALEJANDRO GARCIA PALACIOS,Washed / Wet,7.08,7.0,7.0,7.25,7.33,7.25,8.67,8.67,10.0,77.17,0.12,Green
1259,Arabica,Peru,"producer group (approx. 1,000 farmers)","tony's coffee and teas, inc.",san ignacio,Sol y Cafe,"June 16th, 2015",Andrew Bowman,Washed / Wet,7.42,7.75,7.42,7.67,7.92,7.83,8.67,5.33,9.33,77.0,0.0,Green
1260,Arabica,India,,olam japan,chickmangalore,Aspinwall & CO. LTD,"January 16th, 2017",Joshua Marsceau,Natural / Dry,7.67,7.33,7.17,6.67,7.17,7.42,9.33,10.0,6.67,76.83,0.0,Green
1261,Arabica,Mexico,various,,"pluma hidalogo, oaxaca",Various smallholders,"April 9th, 2010",Masamichi Hiroike,,6.67,6.33,6.42,6.83,7.0,6.92,10.0,10.0,10.0,76.75,0.0,
1262,Arabica,Guatemala,conquista / morito,asociación nacional del café - anacafe -,oriente,Conquista/Morito,"January 3rd, 2012",Juan Luis Alvarado Romero,Washed / Wet,6.42,6.5,6.5,7.33,6.33,6.92,10.0,10.0,10.0,76.5,0.12,None
1263,Arabica,Mexico,,exportadora moretto s.a. de c.v.,coatepec,CASTULO GUTIERREZ,"July 26th, 2012",HOMERO ANTONIO DE ANDA ANDRADE,Washed / Wet,7.17,6.58,6.58,7.0,7.25,6.58,9.33,9.33,10.0,76.42,0.13,Green
1264,Arabica,Guatemala,agropecuaria quiagral,"unex guatemala, s.a.",oriente,AGROPECUARIA QUIAGRAL,"April 30th, 2012",Juan Luis Alvarado Romero,Washed / Wet,7.5,7.0,6.83,7.5,7.17,7.33,8.67,8.67,8.67,76.33,0.11,Green
1265,Arabica,Guatemala,conquista / morito,eduardo ambrocio,oriente,Conquista/Morito,"January 3rd, 2012",Juan Luis Alvarado Romero,Washed / Wet,6.17,6.5,6.5,7.17,7.0,6.83,10.0,10.0,10.0,76.33,0.11,
1266,Arabica,United States (Hawaii),,kona pacific farmers cooperative,kona,,"March 18th, 2014",Eileen Koyanagi,Natural / Dry,7.25,7.08,6.83,7.17,7.33,6.83,8.67,8.67,9.33,76.25,0.0,Green
1267,Arabica,United States (Hawaii),,kona pacific farmers cooperative,kona,Kona Pacific Farmers Cooperative,"January 20th, 2014",Eileen Koyanagi,Natural / Dry,7.5,7.33,7.33,7.58,7.67,7.25,8.0,8.0,8.0,76.17,0.0,Bluish-Green
1268,Arabica,Mexico,agua de la mariposa,cafeorganico.mx,zaragoza itundujia,ISIDORA HERAS HERNANDEZ,"September 17th, 2012",ISRAEL EDUARDO PAZ GARCIA,Washed / Wet,7.42,7.0,6.83,7.08,6.92,6.83,7.33,10.0,10.0,76.17,0.16,None
1269,Arabica,Indonesia,1,,indonesia,1,"January 18th, 2012",William Ho,Natural / Dry,7.33,7.0,6.5,6.08,7.58,6.33,9.33,10.0,9.33,76.17,0.12,None
1270,Arabica,Mexico,finca tepictla,el mejor café,tepictla,GUILLERMO EDUARDO BOBADILLA MUGUIRA,"September 10th, 2012",GUILLERMO EDUARDO BOBADILLA MUGUIRA,Washed / Wet,7.08,6.83,6.83,7.17,7.17,7.08,10.0,7.33,10.0,76.08,0.12,Green
1271,Arabica,Honduras,various,cafes finos de exportacion s de r.l.,intibuca,Cooperativa Coaquil,"May 15th, 2014",CAFES FINOS DE EXPORTACION S DE R.L.,Natural / Dry,6.83,6.83,6.67,6.83,7.0,6.83,9.33,8.67,10.0,76.0,0.11,Green
1272,Arabica,Philippines,various,prime3,"benguet, mountain province",various smallholders,"May 14th, 2013",Ana Gonzales,Washed / Wet,6.83,6.5,6.5,6.92,6.75,7.0,9.33,10.0,9.33,75.83,0.12,Green
1273,Arabica,Brazil,,volcafe ltda.,monte carmelo,,"October 27th, 2017",Volcafe Ltda. - Brasil,Natural / Dry,7.17,7.0,6.83,7.5,7.17,7.0,8.0,8.0,10.0,75.67,0.11,Green
1274,Arabica,Guatemala,agropecuaria quiagral,"unex guatemala, s.a.",oriente,AGROPECUARIA QUIAGRAL,"July 9th, 2012",Juan Luis Alvarado Romero,Washed / Wet,7.92,7.58,7.17,7.58,7.33,7.17,8.0,8.0,8.0,75.58,0.11,Green
1275,Arabica,Guatemala,conquista / morito,"unex guatemala, s.a.",oriente,Conquista / Morito,"January 6th, 2012",Juan Luis Alvarado Romero,Washed / Wet,6.67,6.5,6.33,7.0,7.17,6.75,8.67,10.0,10.0,75.58,0.12,
1276,Arabica,Mexico,la joya,productores e industrializadores de café orgánico la fe s.c. de r.l.,tlacuilotepec,JUANA RODRIGUEZ GUTIERREZ,"September 12th, 2012",JUANA RODRIGUEZ GUTIERREZ,Washed / Wet,7.5,7.25,6.92,7.0,7.17,6.83,8.0,8.0,10.0,75.5,0.11,Green
1277,Arabica,Mexico,"zaragoza, montelibano, pamal navil",sposel s. de s.s.,ocosingo,SPOSEL S. DE S.S.,"September 12th, 2012",FRANCISCO HERNANDEZ LORENZO,Washed / Wet,7.17,6.92,6.67,6.83,7.25,7.75,10.0,6.0,10.0,75.17,0.11,Green
1278,Arabica,Mexico,finca monte grande,cafe montegrande,,SURAYA MAGDALENA LOTFE CALDERON,"June 6th, 2012",MONTEGRANDE,Washed / Wet,7.25,6.83,6.67,7.08,7.17,6.83,10.0,6.67,10.0,75.17,0.12,
1279,Arabica,Mexico,peña campana,union regional de cafeticultores de la mazateca alta,huautla de jimenez,"MARTÍN JIMENEZ CASIANO, PAULINA CERQUEDA ALVAREZ, JULIO MARTINEZ TERAN","March 5th, 2012",MARTIN JIMENEZ CASIANO,Washed / Wet,7.17,7.17,6.83,7.17,7.42,6.67,8.67,7.33,10.0,75.17,0.13,Bluish-Green
1280,Arabica,Mexico,la cruz,grupo juvenil magtayani ac,menglian,MIGUEL LOPEZ TIRZO,"July 11th, 2012","GRUPO JUVENIL MAGTAYANI, AC",Washed / Wet,7.0,6.92,6.75,6.92,7.17,6.83,10.0,6.67,10.0,75.0,0.14,Green
1281,Arabica,Mexico,el limón,cafeorganico.mx,zaragoza itundujia,GEREMIAS RIAÑO LOPEZ,"September 13th, 2012",ISRAEL EDUARDO PAZ GARCIA,Washed / Wet,7.08,6.75,6.58,7.0,7.0,6.75,8.67,8.67,10.0,74.92,0.17,None
1282,Arabica,Mexico,la orduña,,coatepec,PABLO ENRIQUE MARTINEZ GAMA,"August 1st, 2012",PABLO ENRIQUE MARTINEZ GAMA,Washed / Wet,7.33,6.75,6.67,7.25,7.5,7.0,10.0,5.33,10.0,74.83,0.12,Green
1283,Arabica,Guatemala,conquista / morito,"unex guatemala, s.a.",oriente,Conquista / Morito,"January 9th, 2012",Juan Luis Alvarado Romero,Washed / Wet,6.75,6.5,6.17,7.0,7.25,6.75,8.0,10.0,10.0,74.75,0.11,
1284,Arabica,Guatemala,conquista / morito,"unex guatemala, s.a.",oriente,Conquista/Morito,"January 5th, 2012",Juan Luis Alvarado Romero,Washed / Wet,6.75,6.67,6.17,7.17,7.0,6.58,8.0,10.0,10.0,74.75,0.11,
1285,Arabica,Mexico,sierra madre,cesmach s.c.,chiapas,CESMACH (VARIOS),"March 29th, 2013",NESTOR MENDEZ GOMEZ,Washed / Wet,7.08,7.0,6.83,7.5,7.33,6.83,8.0,7.33,10.0,74.67,0.12,Green
1286,Arabica,United States (Hawaii),,kona pacific farmers cooperative,kona,,"March 13th, 2014",Eileen Koyanagi,Natural / Dry,7.5,7.25,7.0,7.25,7.42,7.33,8.0,8.67,6.67,74.42,0.0,Blue-Green
1287,Arabica,Guatemala,la castellana,"unex guatemala, s.a.",oriente,AGRIPEC DE LA VEGA Y CIA.,"June 6th, 2013",Juan Luis Alvarado Romero,Washed / Wet,6.5,6.33,6.5,7.5,7.33,6.83,8.67,10.0,8.67,74.33,0.11,Green
